work_year,experience_level,employment_type,salary_in_usd,remote_ratio,company_size
2022,EXPERT,FULLTIME,204500,0,M
2022,EXPERT,FULLTIME,142200,0,M
2021,INTERMEDIATE,FREELANCE,45555,50,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,47280,0,M
2022,EXPERT,FULLTIME,37824,0,M
2022,EXPERT,FULLTIME,204500,0,M
2022,EXPERT,FULLTIME,142200,0,M
2022,EXPERT,FULLTIME,205000,100,M
2022,EXPERT,FULLTIME,185000,100,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,247500,0,M
2022,EXPERT,FULLTIME,172200,0,M
2022,JUNIOR,FULLTIME,160000,0,M
2022,JUNIOR,FULLTIME,135000,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,205000,100,M
2022,EXPERT,FULLTIME,184000,100,M
2022,JUNIOR,FULLTIME,17684,100,M
2022,EXPERT,FULLTIME,375000,50,L
2022,EXPERT,FULLTIME,191200,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,225000,0,M
2022,EXPERT,FULLTIME,156400,0,M
2022,EXPERT,FULLTIME,169000,0,M
2022,EXPERT,FULLTIME,110600,0,M
2022,EXPERT,FULLTIME,204500,0,M
2022,EXPERT,FULLTIME,142200,0,M
2022,INTERMEDIATE,FULLTIME,104663,0,M
2022,INTERMEDIATE,FULLTIME,80036,0,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,140700,0,M
2022,EXPERT,FULLTIME,93800,0,M
2022,EXPERT,FULLTIME,350000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,115934,100,M
2022,EXPERT,FULLTIME,81666,100,M
2022,JUNIOR,PARTTIME,12000,100,L
2022,INTERMEDIATE,FULLTIME,104697,100,L
2022,JUNIOR,FULLTIME,33000,100,S
2022,JUNIOR,FULLTIME,34672,100,S
2022,EXPERT,FULLTIME,201000,0,M
2022,EXPERT,FULLTIME,119000,0,M
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,154560,0,M
2022,EXPERT,FULLTIME,123648,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,INTERMEDIATE,FULLTIME,170000,0,M
2022,INTERMEDIATE,FULLTIME,145000,0,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,247500,0,M
2022,EXPERT,FULLTIME,172200,0,M
2022,EXPERT,FULLTIME,177500,100,M
2022,EXPERT,FULLTIME,134000,100,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,192564,100,M
2022,EXPERT,FULLTIME,144854,100,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,105000,0,M
2022,EXPERT,FULLTIME,179305,100,M
2022,EXPERT,FULLTIME,142127,100,M
2022,EXPERT,FULLTIME,315000,100,M
2022,EXPERT,FULLTIME,225000,100,M
2022,EXPERT,FULLTIME,243900,100,M
2022,EXPERT,FULLTIME,156600,100,M
2022,INTERMEDIATE,FULLTIME,206000,0,M
2022,INTERMEDIATE,FULLTIME,160000,0,M
2022,INTERMEDIATE,FULLTIME,109000,0,M
2022,INTERMEDIATE,FULLTIME,79000,0,M
2022,INTERMEDIATE,FULLTIME,160000,0,M
2022,INTERMEDIATE,FULLTIME,109000,0,M
2022,INTERMEDIATE,FULLTIME,89306,50,L
2022,EXPERT,FULLTIME,182500,100,M
2022,EXPERT,FULLTIME,128500,100,M
2022,INTERMEDIATE,FULLTIME,160000,100,M
2022,INTERMEDIATE,FULLTIME,90000,100,M
2022,JUNIOR,FULLTIME,77300,100,M
2022,JUNIOR,FULLTIME,45600,100,M
2022,EXPERT,FULLTIME,127000,100,M
2022,EXPERT,FULLTIME,110000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,136000,100,M
2022,EXPERT,FULLTIME,12608,100,S
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,247500,0,M
2022,EXPERT,FULLTIME,172200,0,M
2022,EXPERT,FULLTIME,225000,0,M
2022,EXPERT,FULLTIME,184100,0,M
2022,INTERMEDIATE,FULLTIME,130000,0,M
2022,INTERMEDIATE,FULLTIME,90000,0,M
2022,INTERMEDIATE,FULLTIME,120000,100,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,INTERMEDIATE,FULLTIME,85000,100,M
2022,INTERMEDIATE,FULLTIME,78000,100,M
2022,EXPERT,FULLTIME,161000,100,M
2022,EXPERT,FULLTIME,110000,100,M
2022,EXPERT,FULLTIME,136000,100,M
2022,EXPERT,FULLTIME,104000,100,M
2022,EXPERT,FULLTIME,47280,0,M
2022,EXPERT,FULLTIME,37824,0,M
2022,DIRECTOR,FULLTIME,205000,0,M
2022,DIRECTOR,FULLTIME,160000,0,M
2022,EXPERT,FULLTIME,169000,0,M
2022,EXPERT,FULLTIME,110600,0,M
2022,JUNIOR,FULLTIME,61566,100,M
2022,JUNIOR,FULLTIME,49253,100,M
2022,EXPERT,FULLTIME,160000,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,245000,0,M
2022,EXPERT,FULLTIME,180000,0,M
2022,EXPERT,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,220000,0,M
2022,EXPERT,FULLTIME,150000,0,M
2022,EXPERT,FULLTIME,198440,0,L
2022,EXPERT,FULLTIME,144000,0,L
2022,EXPERT,FULLTIME,240000,0,M
2022,EXPERT,FULLTIME,170000,0,M
2022,EXPERT,FULLTIME,198440,0,M
2022,EXPERT,FULLTIME,144000,0,M
2022,INTERMEDIATE,FULLTIME,150000,100,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,INTERMEDIATE,FULLTIME,57872,50,M
2022,JUNIOR,FULLTIME,64000,100,L
2022,JUNIOR,FULLTIME,39925,50,L
2022,EXPERT,FULLTIME,187200,100,M
2022,EXPERT,FULLTIME,116100,100,M
2022,EXPERT,FULLTIME,150000,0,M
2022,EXPERT,FULLTIME,127000,0,M
2022,EXPERT,FULLTIME,275000,100,M
2022,EXPERT,FULLTIME,166000,100,M
2022,EXPERT,FULLTIME,159699,0,M
2022,EXPERT,FULLTIME,138938,0,M
2022,JUNIOR,FULLTIME,76000,50,L
2022,EXPERT,FULLTIME,166700,0,M
2022,EXPERT,FULLTIME,119000,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,103432,0,M
2022,EXPERT,FULLTIME,92350,0,M
2022,EXPERT,FULLTIME,80000,0,M
2022,EXPERT,FULLTIME,52500,0,M
2022,EXPERT,FULLTIME,236000,100,M
2022,EXPERT,FULLTIME,182000,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,225000,0,M
2022,EXPERT,FULLTIME,156400,0,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,204500,0,M
2022,EXPERT,FULLTIME,142200,0,M
2022,INTERMEDIATE,FULLTIME,240000,100,M
2022,JUNIOR,PARTTIME,125404,50,S
2022,EXPERT,FULLTIME,300000,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,195000,100,M
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,155000,0,M
2022,EXPERT,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,123000,0,M
2022,EXPERT,FULLTIME,92250,0,M
2022,EXPERT,FULLTIME,170000,0,M
2022,EXPERT,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,180000,100,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,EXPERT,FULLTIME,97000,100,M
2022,EXPERT,FULLTIME,90000,100,M
2022,EXPERT,FULLTIME,200000,0,M
2022,EXPERT,FULLTIME,160000,0,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,EXPERT,FULLTIME,260000,0,M
2022,EXPERT,FULLTIME,180000,0,M
2022,DIRECTOR,FULLTIME,210000,100,M
2022,DIRECTOR,FULLTIME,157000,100,M
2022,JUNIOR,FULLTIME,180000,100,M
2022,JUNIOR,FULLTIME,100000,100,M
2022,INTERMEDIATE,FULLTIME,80000,0,M
2022,INTERMEDIATE,FULLTIME,52500,0,M
2022,EXPERT,FULLTIME,128000,0,M
2022,EXPERT,FULLTIME,81500,0,M
2022,EXPERT,FULLTIME,105000,0,M
2022,EXPERT,FULLTIME,70000,0,M
2022,EXPERT,FULLTIME,175000,0,M
2022,EXPERT,FULLTIME,122500,0,M
2022,EXPERT,FULLTIME,171000,0,M
2022,EXPERT,FULLTIME,117000,0,M
2022,EXPERT,FULLTIME,202800,0,L
2022,EXPERT,FULLTIME,104300,0,L
2022,EXPERT,FULLTIME,50432,0,M
2022,EXPERT,FULLTIME,36773,0,M
2022,EXPERT,FULLTIME,197000,0,M
2022,EXPERT,FULLTIME,99000,0,M
2022,EXPERT,FULLTIME,160000,0,M
2022,EXPERT,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,INTERMEDIATE,FULLTIME,30000,100,L
2022,INTERMEDIATE,FULLTIME,78000,100,M
2022,INTERMEDIATE,FULLTIME,48000,100,M
2022,EXPERT,FULLTIME,170000,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,150000,0,M
2022,EXPERT,FULLTIME,95000,0,M
2022,INTERMEDIATE,FULLTIME,78000,100,M
2022,INTERMEDIATE,FULLTIME,42000,100,M
2022,EXPERT,FULLTIME,345600,0,M
2022,EXPERT,FULLTIME,230400,0,M
2022,EXPERT,FULLTIME,145000,0,M
2022,EXPERT,FULLTIME,115000,0,M
2022,INTERMEDIATE,FULLTIME,78000,100,M
2022,INTERMEDIATE,FULLTIME,48000,100,M
2022,EXPERT,FULLTIME,175950,100,M
2022,EXPERT,FULLTIME,130050,100,M
2022,EXPERT,FULLTIME,205600,0,L
2022,EXPERT,FULLTIME,105700,0,L
2022,EXPERT,FULLTIME,236600,100,M
2022,EXPERT,FULLTIME,89200,100,M
2022,INTERMEDIATE,FULLTIME,84000,100,M
2022,INTERMEDIATE,FULLTIME,54000,100,M
2022,JUNIOR,FULLTIME,80000,100,L
2022,EXPERT,FULLTIME,200000,100,S
2022,JUNIOR,FULLTIME,73742,100,L
2022,EXPERT,FULLTIME,165000,50,S
2022,JUNIOR,FULLTIME,33246,50,L
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,169000,0,M
2022,EXPERT,FULLTIME,110600,0,M
2021,JUNIOR,FULLTIME,5409,50,L
2021,INTERMEDIATE,FULLTIME,75050,50,L
2022,EXPERT,FULLTIME,225000,0,M
2022,EXPERT,FULLTIME,184100,0,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,225000,0,M
2022,EXPERT,FULLTIME,156400,0,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,JUNIOR,FULLTIME,108000,0,S
2022,EXPERT,FULLTIME,8000,100,L
2022,EXPERT,FULLTIME,155000,100,M
2022,EXPERT,FULLTIME,38000,100,M
2022,INTERMEDIATE,FULLTIME,85000,0,M
2022,INTERMEDIATE,FULLTIME,65000,0,M
2022,EXPERT,FULLTIME,155000,100,M
2022,EXPERT,FULLTIME,38000,100,M
2022,INTERMEDIATE,FULLTIME,110820,0,M
2022,INTERMEDIATE,FULLTIME,92350,0,M
2022,EXPERT,FULLTIME,153600,100,M
2022,EXPERT,FULLTIME,106800,100,M
2022,EXPERT,FULLTIME,185000,100,M
2022,EXPERT,FULLTIME,50000,100,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,155000,100,M
2022,EXPERT,FULLTIME,38000,100,M
2022,EXPERT,FULLTIME,168000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,123400,0,M
2022,EXPERT,FULLTIME,88100,0,M
2022,EXPERT,FULLTIME,120000,100,S
2022,EXPERT,FULLTIME,55000,100,S
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,191200,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,169000,0,M
2022,EXPERT,FULLTIME,110600,0,M
2022,EXPERT,FULLTIME,150000,0,M
2022,EXPERT,FULLTIME,120000,0,M
2022,EXPERT,FULLTIME,139000,0,M
2022,EXPERT,FULLTIME,122000,0,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,139600,0,M
2022,EXPERT,FULLTIME,85700,0,M
2022,EXPERT,FULLTIME,185000,100,M
2022,EXPERT,FULLTIME,50000,100,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,EXPERT,FULLTIME,225000,0,M
2022,EXPERT,FULLTIME,156400,0,M
2022,EXPERT,FULLTIME,200000,100,M
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,185900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,INTERMEDIATE,FULLTIME,148500,100,L
2022,INTERMEDIATE,FULLTIME,98200,100,L
2022,EXPERT,FULLTIME,115000,100,M
2022,EXPERT,FULLTIME,95000,100,M
2022,EXPERT,FULLTIME,225000,100,M
2022,EXPERT,FULLTIME,66000,100,M
2022,EXPERT,FULLTIME,185000,100,M
2022,EXPERT,FULLTIME,50000,100,M
2022,EXPERT,FULLTIME,47280,0,M
2022,EXPERT,FULLTIME,37824,0,M
2022,INTERMEDIATE,FULLTIME,134000,0,M
2022,INTERMEDIATE,FULLTIME,98000,0,M
2022,INTERMEDIATE,FULLTIME,105000,0,M
2022,INTERMEDIATE,FULLTIME,62000,0,M
2022,JUNIOR,FULLTIME,57000,100,L
2022,EXPERT,FULLTIME,161311,50,M
2022,INTERMEDIATE,FULLTIME,144200,100,M
2022,INTERMEDIATE,FULLTIME,115360,100,M
2022,INTERMEDIATE,FULLTIME,83171,0,L
2022,EXPERT,FULLTIME,38154,100,L
2022,EXPERT,FULLTIME,73546,0,M
2022,EXPERT,FULLTIME,42026,0,M
2022,EXPERT,FULLTIME,170000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,EXPERT,FULLTIME,160000,100,M
2022,INTERMEDIATE,FULLTIME,108000,50,L
2022,EXPERT,FULLTIME,200000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,DIRECTOR,FULLTIME,125976,50,L
2022,EXPERT,FULLTIME,188700,100,M
2022,EXPERT,FULLTIME,160395,100,M
2022,EXPERT,FULLTIME,115934,100,M
2022,EXPERT,FULLTIME,81666,100,M
2022,EXPERT,FULLTIME,300000,0,M
2022,EXPERT,FULLTIME,225000,0,M
2022,EXPERT,FULLTIME,198440,100,M
2022,EXPERT,FULLTIME,144000,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,50432,0,M
2022,EXPERT,FULLTIME,36773,0,M
2022,INTERMEDIATE,FULLTIME,75648,100,S
2022,EXPERT,FULLTIME,156868,100,L
2022,EXPERT,FULLTIME,200000,100,S
2022,EXPERT,FULLTIME,198440,0,L
2022,EXPERT,FULLTIME,144000,0,L
2022,EXPERT,FULLTIME,69344,100,L
2022,INTERMEDIATE,FULLTIME,5132,100,M
2022,EXPERT,CONTRACT,90000,100,M
2022,INTERMEDIATE,FULLTIME,126080,0,S
2022,INTERMEDIATE,FULLTIME,84053,0,S
2022,EXPERT,FULLTIME,200000,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,INTERMEDIATE,FULLTIME,108000,100,M
2022,INTERMEDIATE,FULLTIME,85000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,EXPERT,FULLTIME,165000,100,M
2022,EXPERT,FULLTIME,132000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,110000,100,M
2022,INTERMEDIATE,FULLTIME,45050,50,L
2021,JUNIOR,FULLTIME,42028,50,L
2022,INTERMEDIATE,FULLTIME,135000,100,L
2022,EXPERT,FULLTIME,178800,100,L
2022,EXPERT,FULLTIME,132100,100,L
2022,JUNIOR,FULLTIME,20000,50,M
2022,EXPERT,FULLTIME,140000,0,M
2022,EXPERT,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,160000,100,M
2022,EXPERT,FULLTIME,85000,100,M
2022,EXPERT,FULLTIME,250000,100,M
2022,EXPERT,FULLTIME,63000,100,M
2022,DIRECTOR,FULLTIME,187200,100,M
2022,DIRECTOR,FULLTIME,116100,100,M
2022,INTERMEDIATE,FULLTIME,10000,0,M
2022,EXPERT,FULLTIME,200000,100,M
2022,EXPERT,FULLTIME,145000,100,M
2022,EXPERT,FULLTIME,229998,0,L
2022,EXPERT,FULLTIME,154545,0,L
2022,EXPERT,FULLTIME,215000,0,L
2022,EXPERT,FULLTIME,159000,0,L
2022,EXPERT,FULLTIME,229998,0,L
2022,EXPERT,FULLTIME,154545,0,L
2022,JUNIOR,FULLTIME,50000,100,M
2022,EXPERT,FULLTIME,183000,100,L
2022,EXPERT,FULLTIME,99750,100,M
2022,EXPERT,FULLTIME,68400,100,M
2022,EXPERT,FULLTIME,236900,100,L
2022,EXPERT,FULLTIME,159200,100,L
2022,EXPERT,FULLTIME,243225,100,M
2022,EXPERT,FULLTIME,179775,100,M
2022,EXPERT,FULLTIME,175000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2022,EXPERT,FULLTIME,210000,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,EXPERT,FULLTIME,148000,100,M
2022,EXPERT,FULLTIME,128000,100,M
2022,EXPERT,FULLTIME,190000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,110000,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,160000,100,M
2022,EXPERT,FULLTIME,85000,100,M
2022,EXPERT,FULLTIME,218000,0,M
2022,EXPERT,FULLTIME,145300,0,M
2022,EXPERT,FULLTIME,195400,100,L
2022,EXPERT,FULLTIME,131300,100,L
2022,JUNIOR,FULLTIME,105000,100,L
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,207000,100,M
2022,EXPERT,FULLTIME,153000,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,110000,0,M
2022,EXPERT,FULLTIME,99000,0,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,200000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,207000,100,M
2022,EXPERT,FULLTIME,153000,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,195700,0,M
2022,EXPERT,FULLTIME,130500,0,M
2022,EXPERT,FULLTIME,130000,100,M
2022,EXPERT,FULLTIME,84000,100,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,INTERMEDIATE,FULLTIME,60000,100,M
2022,INTERMEDIATE,FULLTIME,80036,100,M
2022,INTERMEDIATE,FULLTIME,67723,100,M
2022,EXPERT,FULLTIME,141300,0,M
2022,EXPERT,FULLTIME,102100,0,M
2022,EXPERT,FULLTIME,50432,0,M
2022,EXPERT,FULLTIME,36773,0,M
2022,INTERMEDIATE,FULLTIME,150000,100,L
2022,INTERMEDIATE,FULLTIME,102200,100,M
2022,JUNIOR,FULLTIME,22892,50,M
2022,EXPERT,FULLTIME,144000,100,M
2022,EXPERT,FULLTIME,113000,100,M
2022,JUNIOR,FULLTIME,31520,100,M
2022,EXPERT,FULLTIME,195400,100,L
2022,EXPERT,FULLTIME,131300,100,L
2022,EXPERT,FULLTIME,195400,100,L
2022,EXPERT,FULLTIME,131300,100,L
2022,EXPERT,FULLTIME,195400,100,L
2022,EXPERT,FULLTIME,131300,100,L
2022,EXPERT,FULLTIME,190000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,80000,100,M
2022,JUNIOR,FULLTIME,8050,100,M
2022,EXPERT,FULLTIME,160000,100,M
2022,EXPERT,FULLTIME,85000,100,M
2022,EXPERT,FULLTIME,178800,100,L
2022,EXPERT,FULLTIME,132100,100,L
2022,INTERMEDIATE,CONTRACT,60000,100,S
2022,EXPERT,FULLTIME,63040,50,S
2022,JUNIOR,FULLTIME,50000,100,L
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,105000,100,M
2022,INTERMEDIATE,FULLTIME,80036,100,M
2022,INTERMEDIATE,FULLTIME,67723,100,M
2022,EXPERT,FULLTIME,190000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,INTERMEDIATE,FULLTIME,60000,100,M
2022,EXPERT,FULLTIME,180000,100,L
2022,EXPERT,FULLTIME,165000,100,L
2022,EXPERT,FULLTIME,108000,0,L
2021,JUNIOR,FULLTIME,20000,50,M
2022,EXPERT,FULLTIME,190000,100,M
2022,EXPERT,FULLTIME,135000,100,M
2022,EXPERT,FULLTIME,179400,0,M
2022,EXPERT,FULLTIME,154000,0,M
2022,EXPERT,FULLTIME,193900,0,M
2022,EXPERT,FULLTIME,129300,0,M
2022,DIRECTOR,FULLTIME,222640,0,M
2022,DIRECTOR,FULLTIME,182160,0,M
2022,INTERMEDIATE,FULLTIME,150000,0,M
2022,INTERMEDIATE,FULLTIME,100000,0,M
2022,EXPERT,FULLTIME,122500,100,M
2022,EXPERT,FULLTIME,100000,100,M
2022,DIRECTOR,FULLTIME,297500,100,M
2022,DIRECTOR,FULLTIME,260000,100,M
2021,JUNIOR,FULLTIME,15000,100,L
2022,EXPERT,FULLTIME,193000,100,M
2022,JUNIOR,FULLTIME,93000,0,M
2022,JUNIOR,FULLTIME,73000,0,M
2022,INTERMEDIATE,FULLTIME,100000,100,M
2022,INTERMEDIATE,FULLTIME,60000,100,M
2022,JUNIOR,FULLTIME,7799,100,L
2022,EXPERT,FULLTIME,136994,100,M
2022,EXPERT,FULLTIME,101570,100,M
2022,EXPERT,FULLTIME,250000,100,M
2022,EXPERT,FULLTIME,63000,100,M
2022,INTERMEDIATE,FULLTIME,134000,0,M
2022,INTERMEDIATE,FULLTIME,98000,0,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,57786,50,L
2022,INTERMEDIATE,FULLTIME,136000,100,M
2022,INTERMEDIATE,FULLTIME,112000,100,M
2022,EXPERT,FULLTIME,172000,100,M
2022,EXPERT,FULLTIME,140000,100,M
2022,EXPERT,FULLTIME,215000,0,M
2022,EXPERT,FULLTIME,164000,0,M
2022,EXPERT,FULLTIME,300000,0,M
2022,EXPERT,FULLTIME,130000,0,M
2022,EXPERT,FULLTIME,250000,100,M
2022,EXPERT,FULLTIME,63000,100,M
2022,EXPERT,FULLTIME,180000,100,M
2022,EXPERT,FULLTIME,150000,100,M
2021,JUNIOR,FULLTIME,45390,50,L
2022,EXPERT,FULLTIME,250000,100,M
2022,EXPERT,FULLTIME,63000,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,INTERMEDIATE,FULLTIME,97500,100,L
2022,EXPERT,FULLTIME,212800,100,M
2022,EXPERT,FULLTIME,142800,100,M
2022,INTERMEDIATE,FULLTIME,73546,50,L
2022,JUNIOR,FULLTIME,50000,50,M
2022,JUNIOR,FULLTIME,6359,100,L
2022,EXPERT,FULLTIME,151800,0,M
2022,EXPERT,FULLTIME,130240,0,M
2022,EXPERT,FULLTIME,165000,100,M
2022,EXPERT,FULLTIME,140250,100,M
2022,EXPERT,FULLTIME,135000,0,M
2022,EXPERT,FULLTIME,115000,0,M
2022,EXPERT,FULLTIME,179400,100,M
2022,EXPERT,FULLTIME,154000,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,INTERMEDIATE,FULLTIME,75000,0,M
2022,INTERMEDIATE,FULLTIME,84053,100,M
2022,INTERMEDIATE,FULLTIME,73546,100,M
2022,INTERMEDIATE,FULLTIME,98506,100,M
2022,INTERMEDIATE,FULLTIME,86193,100,M
2022,INTERMEDIATE,FULLTIME,84053,100,M
2022,INTERMEDIATE,FULLTIME,73546,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,102663,100,M
2022,EXPERT,FULLTIME,80041,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,104611,100,M
2022,EXPERT,FULLTIME,82280,100,M
2022,EXPERT,FULLTIME,191475,100,M
2022,EXPERT,FULLTIME,141525,100,M
2022,EXPERT,FULLTIME,191475,0,M
2022,EXPERT,FULLTIME,141525,0,M
2022,EXPERT,FULLTIME,115000,0,L
2022,JUNIOR,FULLTIME,31520,50,M
2022,EXPERT,FULLTIME,81000,100,M
2022,EXPERT,FULLTIME,66000,100,M
2022,JUNIOR,FULLTIME,46000,100,L
2022,JUNIOR,FULLTIME,80000,100,L
2022,DIRECTOR,FULLTIME,200000,100,S
2022,DIRECTOR,FULLTIME,180000,100,S
2022,DIRECTOR,FULLTIME,200000,100,S
2022,EXPERT,FULLTIME,204100,0,M
2022,EXPERT,FULLTIME,136100,0,M
2022,EXPERT,FULLTIME,250000,0,M
2022,EXPERT,FULLTIME,63000,0,M
